Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
16824,59_86,Pd,-45.13408243651793,16824,Pd_59_86,59,86,Py,Other,Py-Other
16898,63_86,Pd,-46.09783425986825,16898,Pd_63_86,63,86,Py,Other,Py-Other
4882,63_69,Pd,-41.49,4882,Pd_63_69,63,69,Py,Other,Py-Other
7775,59_86,Ag,16.64769229957892,7775,Ag_59_86,59,86,Py,Other,Py-Other
7519,50_90,Ag,20.357277635630453,7519,Ag_50_90,50,90,Py,Other,Py-Other
16689,50_88,Pd,-44.45017889235169,16689,Pd_50_88,50,88,Py,Other,Py-Other
15094,50_87,Ni,-66.85166757310799,15094,Ni_50_87,50,87,Py,Other,Py-Other
16891,62_90,Pd,-42.24204874744464,16891,Pd_62_90,62,90,Py,Other,Py-Other
12180,52_85,Cu,-5.588412234690622,12180,Cu_52_85,52,85,Py,Other,Py-Other
19366,55_80,Pt,-48.41822862322442,19366,Pt_55_80,55,80,Py,Other,Py-Other
9905,54_79,Au,14.704723607283086,9905,Au_54_79,54,79,Py,Other,Py-Other
10129,61_85,Au,1.0895130350836553,10129,Au_61_85,61,85,Py,Other,Py-Other
5508,55_69,Pt,-48.76,5508,Pt_55_69,55,69,Py,Other,Py-Other
10228,66_85,Au,3.1402371925432817,10228,Au_66_85,66,85,Py,Other,Py-Other
1518,50_71,Au,16.33,1518,Au_50_71,50,71,Py,Other,Py-Other
7965,66_69,Ag,34.43201858791872,7965,Ag_66_69,66,69,Py,Other,Py-Other
7747,58_86,Ag,16.305754694985808,7747,Ag_58_86,58,86,Py,Other,Py-Other
9775,50_69,Au,5.520264882579795,9775,Au_50_69,50,69,Py,Other,Py-Other
12439,61_89,Cu,-2.373873484088108,12439,Cu_61_89,61,89,Py,Other,Py-Other
16870,61_85,Pd,-45.83626912976615,16870,Pd_61_85,61,85,Py,Other,Py-Other
15096,50_89,Ni,-65.77789810247486,15096,Ni_50_89,50,89,Py,Other,Py-Other
10020,58_88,Au,2.285520997516869,10020,Au_58_88,58,88,Py,Other,Py-Other
2950,55_69,Ni,-61.6,2950,Ni_55_69,55,69,Py,Other,Py-Other
16739,53_88,Pd,-42.337855424179,16739,Pd_53_88,53,88,Py,Other,Py-Other
15371,60_71,Ni,-48.040036607097136,15371,Ni_60_71,60,71,Py,Other,Py-Other
19313,53_71,Pt,-29.557507191631885,19313,Pt_53_71,53,71,Py,Other,Py-Other
19262,51_68,Pt,-46.83924193948042,19262,Pt_51_68,51,68,Py,Other,Py-Other
10183,64_80,Au,4.369322412727343,10183,Au_64_80,64,80,Py,Other,Py-Other
10210,65_86,Au,-4.39823321915901,10210,Au_65_86,65,86,Py,Other,Py-Other
19365,55_79,Pt,-42.925737807330734,19365,Pt_55_79,55,79,Py,Other,Py-Other
15287,58_86,Ni,-67.30235325227841,15287,Ni_58_86,58,86,Py,Other,Py-Other
7903,63_68,Ag,28.552077628759434,7903,Ag_63_68,63,68,Py,Other,Py-Other
15310,59_88,Ni,-70.12355644180207,15310,Ni_59_88,59,88,Py,Other,Py-Other
19582,63_67,Pt,-53.653967315272894,19582,Pt_63_67,63,67,Py,Other,Py-Other
10153,62_87,Au,2.124139435858524,10153,Au_62_87,62,87,Py,Other,Py-Other
7503,50_70,Ag,25.678313395299483,7503,Ag_50_70,50,70,Py,Other,Py-Other
7611,53_88,Ag,23.46099292105646,7611,Ag_53_88,53,88,Py,Other,Py-Other
15444,63_89,Ni,-73.178167303995,15444,Ni_63_89,63,89,Py,Other,Py-Other
19457,59_87,Pt,-50.52244561727275,19457,Pt_59_87,59,87,Py,Other,Py-Other
7750,58_90,Ag,16.68506226678437,7750,Ag_58_90,58,90,Py,Other,Py-Other
12460,62_90,Cu,0.6470268316625152,12460,Cu_62_90,62,90,Py,Other,Py-Other
12295,56_87,Cu,9.266713292585337,12295,Cu_56_87,56,87,Py,Other,Py-Other
9790,50_85,Au,1.2663426438593888,9790,Au_50_85,50,85,Py,Other,Py-Other
16683,50_80,Pd,-40.09854334035481,16683,Pd_50_80,50,80,Py,Other,Py-Other
15155,52_89,Ni,-63.58150269441831,15155,Ni_52_89,52,89,Py,Other,Py-Other
12268,55_90,Cu,-2.500545690447325,12268,Cu_55_90,55,90,Py,Other,Py-Other
7735,58_69,Ag,30.540201716677984,7735,Ag_58_69,58,69,Py,Other,Py-Other
7778,59_90,Ag,16.885207080311375,7778,Ag_59_90,59,90,Py,Other,Py-Other
1547,60_67,Au,10.5,1547,Au_60_67,60,67,Py,Other,Py-Other
10141,62_70,Au,6.099985612054297,10141,Au_62_70,62,70,Py,Other,Py-Other
12348,59_69,Cu,10.611628700920846,12348,Cu_59_69,59,69,Py,Other,Py-Other
12506,65_85,Cu,-2.5459998394944705,12506,Cu_65_85,65,85,Py,Other,Py-Other
4731,53_70,Pd,-44.08,4731,Pd_53_70,53,70,Py,Other,Py-Other
5531,59_67,Pt,-48.33,5531,Pt_59_67,59,67,Py,Other,Py-Other
16908,64_80,Pd,-45.69814406814112,16908,Pd_64_80,64,80,Py,Other,Py-Other
7953,65_79,Ag,30.225800608328427,7953,Ag_65_79,65,79,Py,Other,Py-Other
7714,57_68,Ag,30.274140051187715,7714,Ag_57_68,57,68,Py,Other,Py-Other
16771,55_86,Pd,-44.6890017544938,16771,Pd_55_86,55,86,Py,Other,Py-Other
19304,52_88,Pt,-50.83901347986102,19304,Pt_52_88,52,88,Py,Other,Py-Other
15489,65_89,Ni,-72.45483401538513,15489,Ni_65_89,65,89,Py,Other,Py-Other
19643,66_68,Pt,-45.30162871397624,19643,Pt_66_68,66,68,Py,Other,Py-Other
2595,59_71,Cu,14.96,2595,Cu_59_71,59,71,Py,Other,Py-Other
15457,64_79,Ni,-65.6398654953664,15457,Ni_64_79,64,79,Py,Other,Py-Other
19407,57_68,Pt,-51.10960992137552,19407,Pt_57_68,57,68,Py,Other,Py-Other
12525,66_85,Cu,-2.7681822236190783,12525,Cu_66_85,66,85,Py,Other,Py-Other
2961,56_68,Ni,-46.9129,2961,Ni_56_68,56,68,Py,Other,Py-Other
12339,58_90,Cu,-3.82778116632835,12339,Cu_58_90,58,90,Py,Other,Py-Other
9809,51_71,Au,17.11822508653131,9809,Au_51_71,51,71,Py,Other,Py-Other
5540,61_69,Pt,-49.89,5540,Pt_61_69,61,69,Py,Other,Py-Other
19371,55_86,Pt,-52.27163642308005,19371,Pt_55_86,55,86,Py,Other,Py-Other
19546,61_67,Pt,-49.27629365663597,19546,Pt_61_67,61,67,Py,Other,Py-Other
7855,60_89,Ag,24.215599921473768,7855,Ag_60_89,60,89,Py,Other,Py-Other
19528,60_70,Pt,-48.16481697910058,19528,Pt_60_70,60,70,Py,Other,Py-Other
7983,66_89,Ag,23.90557440088014,7983,Ag_66_89,66,89,Py,Other,Py-Other
4660,50_68,Pd,-37.75,4660,Pd_50_68,50,68,Py,Other,Py-Other
16913,64_86,Pd,-46.758074045632384,16913,Pd_64_86,64,86,Py,Other,Py-Other
7638,54_86,Ag,20.39461712980119,7638,Ag_54_86,54,86,Py,Other,Py-Other
2636,65_71,Cu,15.82,2636,Cu_65_71,65,71,Py,Other,Py-Other
5557,66_70,Pt,-48.08,5557,Pt_66_70,66,70,Py,Other,Py-Other
12298,56_90,Cu,-3.925150144918007,12298,Cu_56_90,56,90,Py,Other,Py-Other
4775,55_68,Pd,-36.31,4775,Pd_55_68,55,68,Py,Other,Py-Other
15190,54_67,Ni,-48.14035543070349,15190,Ni_54_67,54,67,Py,Other,Py-Other
19408,57_69,Pt,-51.073092795712,19408,Pt_57_69,57,69,Py,Other,Py-Other
15487,65_87,Ni,-71.80858429998625,15487,Ni_65_87,65,87,Py,Other,Py-Other
12210,53_86,Cu,5.4006567138421815,12210,Cu_53_86,53,86,Py,Other,Py-Other
16826,59_89,Pd,-45.20018058895948,16826,Pd_59_89,59,89,Py,Other,Py-Other
7901,62_90,Ag,16.530117191839963,7901,Ag_62_90,62,90,Py,Other,Py-Other
16866,61_80,Pd,-40.4967218915117,16866,Pd_61_80,61,80,Py,Other,Py-Other
16948,66_90,Pd,-33.64143667963799,16948,Pd_66_90,66,90,Py,Other,Py-Other
4778,55_70,Pd,-39.15,4778,Pd_55_70,55,70,Py,Other,Py-Other
19596,63_87,Pt,-55.22145237708173,19596,Pt_63_87,63,87,Py,Other,Py-Other
7843,60_71,Ag,36.1802659524692,7843,Ag_60_71,60,71,Py,Other,Py-Other
12479,63_89,Cu,-2.837677810617606,12479,Cu_63_89,63,89,Py,Other,Py-Other
15410,62_68,Ni,-64.57001323836448,15410,Ni_62_68,62,68,Py,Other,Py-Other
19302,52_86,Pt,-51.973368580511305,19302,Pt_52_86,52,86,Py,Other,Py-Other
1517,50_68,Au,7.65,1517,Au_50_68,50,68,Py,Other,Py-Other
15480,65_79,Ni,-66.56654133660777,15480,Ni_65_79,65,79,Py,Other,Py-Other
12465,63_70,Cu,0.560906392056495,12465,Cu_63_70,63,70,Py,Other,Py-Other
7670,55_85,Ag,22.2117877650453,7670,Ag_55_85,55,85,Py,Other,Py-Other
4686,51_71,Pd,-16.39,4686,Pd_51_71,51,71,Py,Other,Py-Other
7892,62_79,Ag,30.829409636979108,7892,Ag_62_79,62,79,Py,Other,Py-Other
