Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
2056,76_86,Ag,13.661311981508334,2056,Ag_76_86,76,86,Other,Other,Other-Other
2071,7_80,Ag,13.617437183114816,2071,Ag_7_80,7,80,Other,Other,Other-Other
2079,85_87,Ag,17.11250546031806,2079,Ag_85_87,85,87,Other,Other,Other-Other
2370,38_90,Au,1.0378163986533764,2370,Au_38_90,38,90,Other,Other,Other-Other
2423,47_89,Au,0.4002684402876184,2423,Au_47_89,47,89,Other,Other,Other-Other
2441,4_87,Au,11.945506089112314,2441,Au_4_87,4,87,Other,Other,Other-Other
2563,66_71,Au,15.494068544117908,2563,Au_66_71,66,71,Other,Other,Other-Other
2579,69_86,Au,-1.2085119350158493,2579,Au_69_86,69,86,Other,Other,Other-Other
2637,7_86,Au,1.173091778124217,2637,Au_7_86,7,86,Other,Other,Other-Other
2641,80_88,Au,7.543743329944846,2641,Au_80_88,80,88,Other,Other,Other-Other
2845,27_88,Cu,-15.846243737119948,2845,Cu_27_88,27,88,Other,Other,Other-Other
2898,31_88,Cu,-11.85023285812349,2898,Cu_31_88,31,88,Other,Other,Other-Other
2988,45_88,Cu,-11.189914065835184,2988,Cu_45_88,45,88,Other,Other,Other-Other
2998,47_71,Cu,1.5247554860980015,2998,Cu_47_71,47,71,Other,Other,Other-Other
3108,60_69,Cu,6.349768989326549,3108,Cu_60_69,60,69,Other,Other,Other-Other
3129,63_90,Cu,0.82003572024405,3129,Cu_63_90,63,90,Other,Other,Other-Other
3219,7_79,Cu,-7.677922174043488,3219,Cu_7_79,7,79,Other,Other,Other-Other
3249,8_79,Cu,10.967188078982872,3249,Cu_8_79,8,79,Other,Other,Other-Other
3529,28_87,Ni,-55.73182140466815,3529,Ni_28_87,28,87,Other,Other,Other-Other
3553,2_86,Ni,-69.83475959257339,3553,Ni_2_86,2,86,Other,Other,Other-Other
3581,32_69,Ni,-76.25069559733674,3581,Ni_32_69,32,69,Other,Other,Other-Other
3584,32_85,Ni,-76.01548340264708,3584,Ni_32_85,32,85,Other,Other,Other-Other
3734,46_79,Ni,-64.64742298591591,3734,Ni_46_79,46,79,Other,Other,Other-Other
3757,49_67,Ni,-65.60129128061817,3757,Ni_49_67,49,67,Other,Other,Other-Other
3780,51_79,Ni,-58.15573710072204,3780,Ni_51_79,51,79,Other,Other,Other-Other
3953,7_86,Ni,-72.87204370372638,3953,Ni_7_86,7,86,Other,Other,Other-Other
4131,41_80,Pd,-50.85153950189124,4131,Pd_41_80,41,80,Other,Other,Other-Other
4242,65_85,Pd,-50.1087917246914,4242,Pd_65_85,65,85,Other,Other,Other-Other
4292,79_88,Pd,-43.2863240011211,4292,Pd_79_88,79,88,Other,Other,Other-Other
4493,25_69,Pt,-44.63131498037546,4493,Pt_25_69,25,69,Other,Other,Other-Other
4677,39_89,Pt,-53.55856348479574,4677,Pt_39_89,39,89,Other,Other,Other-Other
4752,46_89,Pt,-53.45768959521229,4752,Pt_46_89,46,89,Other,Other,Other-Other
4816,53_85,Pt,-53.10271210574865,4816,Pt_53_85,53,85,Other,Other,Other-Other
4817,53_86,Pt,-52.14078595636238,4817,Pt_53_86,53,86,Other,Other,Other-Other
