Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
8281,80_82,Ag,12.062072992979664,8281,Ag_80_82,80,82,Other,P,P-Other
4046,30_69,Pd,-37.29,4046,Pd_30_69,30,69,P,Other,P-Other
8078,6_67,Ag,15.62939203424321,8078,Ag_6_67,6,67,P,Other,P-Other
16084,15_85,Pd,-39.81303349458904,16084,Pd_15_85,15,85,P,Other,P-Other
16261,25_88,Pd,-36.14893257981748,16261,Pd_25_88,25,88,P,Other,P-Other
18013,23_89,Pt,-42.41797645232873,18013,Pt_23_89,23,89,P,Other,P-Other
14182,30_71,Ni,-44.44875141546072,14182,Ni_30_71,30,71,P,Other,P-Other
9273,30_80,Au,3.3742438689878327,9273,Au_30_80,30,80,P,Other,P-Other
16839,5_87,Pd,-37.65473002425279,16839,Pd_5_87,5,87,P,Other,P-Other
4279,3_67,Pd,-43.63,4279,Pd_3_67,3,67,P,Other,P-Other
17048,72_80,Pd,-36.42108038447623,17048,Pd_72_80,72,80,P,Other,P-Other
13543,19_89,Ni,-66.12675000417221,13543,Ni_19_89,19,89,P,Other,P-Other
10712,10_67,Cu,-21.29237992418348,10712,Cu_10_67,10,67,P,Other,P-Other
8529,11_85,Au,-2.128237954864744,8529,Au_11_85,11,85,P,Other,P-Other
16044,12_88,Pd,-38.6339110853296,16044,Pd_12_88,12,88,P,Other,P-Other
10525,81_88,Au,0.6110228297038702,10525,Au_81_88,81,88,P,Other,P-Other
12671,73_89,Cu,-9.0350237476232,12671,Cu_73_89,73,89,P,Other,P-Other
922,22_68,Au,11.6,922,Au_22_68,22,68,P,Other,P-Other
609,10_69,Au,1.56,609,Au_10_69,10,69,P,Other,P-Other
11807,3_71,Cu,-4.0448702263092855,11807,Cu_3_71,3,71,P,Other,P-Other
13700,21_69,Ni,-67.92863673027023,13700,Ni_21_69,21,69,P,Other,P-Other
14082,29_71,Ni,-45.555614558878005,14082,Ni_29_71,29,71,P,Other,P-Other
16308,28_88,Pd,-32.16149352119828,16308,Pd_28_88,28,88,P,Other,P-Other
11329,25_86,Cu,-7.393655143925571,11329,Cu_25_86,25,86,P,Other,P-Other
19834,73_85,Pt,-49.41665059248044,19834,Pt_73_85,73,85,P,Other,P-Other
8572,12_85,Au,-3.5927536046729074,8572,Au_12_85,12,85,P,Other,P-Other
18368,30_90,Pt,-36.31677441921056,18368,Pt_30_90,30,90,P,Other,P-Other
9519,3_85,Au,-1.9550915249128595,9519,Au_3_85,3,85,P,Other,P-Other
5289,1_69,Pt,-31.71,5289,Pt_1_69,1,69,P,Other,P-Other
9150,27_86,Au,-1.018954470870085,9150,Au_27_86,27,86,P,Other,P-Other
19835,73_86,Pt,-47.48678421739169,19835,Pt_73_86,73,86,P,Other,P-Other
17341,10_68,Pt,-47.668246191162325,17341,Pt_10_68,10,68,P,Other,P-Other
12099,4_88,Cu,-0.661574460886186,12099,Cu_4_88,4,88,P,Other,P-Other
16504,3_86,Pd,-40.69519679725636,16504,Pd_3_86,3,86,P,Other,P-Other
13608,1_87,Ni,-48.49280094675487,13608,Ni_1_87,1,87,P,Other,P-Other
18128,26_88,Pt,-51.73523940506129,18128,Pt_26_88,26,88,P,Other,P-Other
3492,17_67,Pd,-43.72,3492,Pd_17_67,17,67,P,Other,P-Other
8931,21_80,Au,5.059758914416307,8931,Au_21_80,21,80,P,Other,P-Other
14658,3_86,Ni,-72.29585304982902,14658,Ni_3_86,3,86,P,Other,P-Other
968,24_71,Au,19.25,968,Au_24_71,24,71,P,Other,P-Other
5728,10_86,Ag,12.370392054857804,5728,Ag_10_86,10,86,P,Other,P-Other
8038,69_84,Ag,24.25184056928265,8038,Ag_69_84,69,84,Other,P,P-Other
15846,84_85,Ni,-70.50558615627233,15846,Ni_84_85,84,85,P,Other,P-Other
4045,30_68,Pd,-37.71,4045,Pd_30_68,30,68,P,Other,P-Other
14002,27_89,Ni,-65.61784876466845,14002,Ni_27_89,27,89,P,Other,P-Other
18082,25_79,Pt,-39.40290472265042,18082,Pt_25_79,25,79,P,Other,P-Other
2171,28_71,Cu,19.52,2171,Cu_28_71,28,71,P,Other,P-Other
18250,29_68,Pt,-46.10561220304953,18250,Pt_29_68,29,68,P,Other,P-Other
5682,0_90,Ag,24.57305329493829,5682,Ag_0_90,0,90,P,Other,P-Other
16274,26_85,Pd,-38.83503278628632,16274,Pd_26_85,26,85,P,Other,P-Other
18251,29_69,Pt,-47.04310384338896,18251,Pt_29_69,29,69,P,Other,P-Other
9021,23_89,Au,5.024276333526359,9021,Au_23_89,23,89,P,Other,P-Other
3138,10_71,Pd,-19.57,3138,Pd_10_71,10,71,P,Other,P-Other
11050,19_80,Cu,-10.817108269126038,11050,Cu_19_80,19,80,P,Other,P-Other
6781,30_90,Ag,24.460976275382563,6781,Ag_30_90,30,90,P,Other,P-Other
