Unnamed: 0,Record,Field,Value,idx,Name,Ligand1,Ligand2,Group_L1,Group_L2,L1L2
3628,36_78,Ni,-68.18225463249837,3628,Ni_36_78,36,78,NHC,NHC,NHC-NHC
3632,37_41,Ni,-86.0980618809408,3632,Ni_37_41,37,41,NHC,NHC,NHC-NHC
3649,39_48,Ni,-87.89645853510592,3649,Ni_39_48,39,48,NHC,NHC,NHC-NHC
3660,3_41,Ni,-70.6599984128261,3660,Ni_3_41,3,41,NHC,NHC,NHC-NHC
3740,47_48,Ni,-83.05821930257662,3740,Ni_47_48,47,48,NHC,NHC,NHC-NHC
3784,52_77,Ni,-62.78755540988641,3784,Ni_52_77,52,77,NHC,NHC,NHC-NHC
3815,57_77,Ni,-68.2506756563962,3815,Ni_57_77,57,77,NHC,NHC,NHC-NHC
3875,66_76,Ni,-75.89928462661919,3875,Ni_66_76,66,76,NHC,NHC,NHC-NHC
3940,7_40,Ni,-75.48006578619243,3940,Ni_7_40,7,40,NHC,NHC,NHC-NHC
3943,7_48,Ni,-71.25904446186905,3943,Ni_7_48,7,48,NHC,NHC,NHC-NHC
3965,8_32,Ni,-57.66175278357696,3965,Ni_8_32,8,32,NHC,NHC,NHC-NHC
3979,9_36,Ni,-70.30070881893334,3979,Ni_9_36,9,36,NHC,NHC,NHC-NHC
3998,12_78,Pd,-28.688354349782458,3998,Pd_12_78,12,78,NHC,NHC,NHC-NHC
4038,1_36,Pd,-28.293819455080666,4038,Pd_1_36,1,36,NHC,NHC,NHC-NHC
4041,1_78,Pd,-18.940008350924472,4041,Pd_1_78,1,78,NHC,NHC,NHC-NHC
4048,21_78,Pd,-26.58270091740997,4048,Pd_21_78,21,78,NHC,NHC,NHC-NHC
4056,24_77,Pd,-34.89908115976141,4056,Pd_24_77,24,77,NHC,NHC,NHC-NHC
4065,26_77,Pd,-39.00161795421445,4065,Pd_26_77,26,77,NHC,NHC,NHC-NHC
4066,27_77,Pd,-36.42316334782663,4066,Pd_27_77,27,77,NHC,NHC,NHC-NHC
4086,31_78,Pd,-30.49909080960788,4086,Pd_31_78,31,78,NHC,NHC,NHC-NHC
4154,47_49,Pd,-48.326806276192656,4154,Pd_47_49,47,49,NHC,NHC,NHC-NHC
4163,48_77,Pd,-44.647854105671286,4163,Pd_48_77,48,77,NHC,NHC,NHC-NHC
4191,56_77,Pd,-43.72195370538975,4191,Pd_56_77,56,77,NHC,NHC,NHC-NHC
4207,58_78,Pd,-32.966198723137495,4207,Pd_58_78,58,78,NHC,NHC,NHC-NHC
