,Record,Field,Value,idx,Sigma,Rho,Predval,Split
725,33_44,Ni,-73.20912049664184,725,-3.773785342938986,0.8175304855230957,-82.18203688777298,1
1116,44_76,Pd,-5.550595927517861,1116,65.85825112403175,0.6641452311715003,-2.5395666289586316,1
632,42_47,Cu,-15.5281,632,-6.325812247221937,0.6984130953590895,-15.968369442546308,1
279,34_41,Au,-2.03841,279,1.0402073483095045,0.6016797605501507,-0.9875419049691855,1
1006,36_40,Pd,-56.74,1006,-11.753346841071737,0.6641452311715003,-54.08493930108183,1
1033,37_77,Pd,-58.5689551346004,1033,-20.331005380191446,0.6641452311715003,-59.78175031445568,1
972,34_41,Pd,-46.74,972,1.0402073483095045,0.6641452311715003,-45.588161296470105,1
837,40_44,Ni,-87.57116835517809,837,-2.5120456503090756,0.8175304855230957,-81.15052622425348,1
600,39_77,Cu,-7.312484181020409,600,-9.135622998102367,0.6984130953590895,-17.930778066441956,1
65,35_40,Ag,11.0863,65,0.40427980682395753,0.5889948642718796,11.840203271243327,1
826,39_46,Ni,-80.08533723000437,826,0.3648972529443603,0.8175304855230957,-78.79853769573448,1
72,35_47,Ag,13.095521030016243,72,3.94388666166976,0.5889948642718796,13.925013530289045,1
431,45_76,Au,8.565435944590718,431,7.549955896956016,0.6016797605501507,2.9292420430221386,1
134,39_47,Ag,11.9403,134,-5.215267599449137,0.5889948642718796,8.530318709416111,1
975,34_44,Pd,-42.78,975,3.4074892005606374,0.6641452311715003,-44.01594234345868,1
139,39_78,Ag,34.17333669355139,139,32.35003407822514,0.5889948642718796,30.65608847239009,1
574,38_39,Cu,-14.952,574,-2.7293432171776457,0.6984130953590895,-13.456548374909971,1
1321,42_43,Pt,-51.22341046016663,1321,6.06665165154573,0.6311075113990221,-47.19996277831569,1
316,36_43,Au,-1.24969,316,-0.7609807740147682,0.6016797605501507,-2.0712803431150295,1
694,32_33,Ni,-74.34552257321775,694,-3.289941454358064,0.8175304855230957,-81.78647975862404,1
1162,32_39,Pt,-59.24776673223823,1162,-5.90862487795133,0.6311075113990221,-54.75764974716169,1
143,40_43,Ag,10.5463,143,-5.923390871785843,0.5889948642718796,8.113237738738395,1
458,76_78,Au,20.453892353456467,458,36.256337907508325,0.6016797605501507,20.201291097392406,1
1166,32_43,Pt,-49.75352479238063,1166,9.094809443857478,0.6311075113990221,-45.28886964988626,1
292,35_36,Au,0.0270394952967762,292,1.6259850630909312,0.6016797605501507,-0.6350913098038822,1
442,47_48,Au,-4.91824,442,-9.78184018057866,0.6016797605501507,-7.498948870812967,1
211,47_48,Ag,8.95236,211,-9.78184018057866,0.5889948642718796,5.840630911806041,1
524,35_37,Cu,-9.116294171195475,524,9.250898048743178,0.6984130953590895,-5.089390989229513,1
955,33_43,Pd,-43.7,955,-0.17044868102058217,0.6641452311715003,-46.39221272493871,1
1312,41_45,Pt,-46.15187439136207,1312,-9.522951242885123,0.6311075113990221,-57.03867826471893,1
891,45_48,Ni,-81.01872100587934,891,-0.26107098261869666,0.8175304855230957,-79.31028581127639,1
907,47_77,Ni,-88.03888741042465,907,-7.575099922736878,0.8175304855230957,-85.28972744182117,1
86,36_44,Ag,13.185257836710662,86,-0.004822221796756547,0.5889948642718796,11.599244277422518,1
71,35_46,Ag,12.23493682825938,71,4.823079650439962,0.5889948642718796,14.442853685378537,1
