,Record,Field,Value,idx,Sigma,Rho,Predval,Split
1102,33_64,Ni,-74.47468054667115,1102,-5.7943859912759965,0.6550500654648752,-76.32371498614471,0
1756,57_77,Pd,-24.675735210999846,1756,63.09950212912274,0.49530689048818577,-13.599446561217086,0
176,42_56,Ag,18.39038483705372,176,4.6778981608752925,0.414168055873688,20.249047672666233,0
1524,37_61,Pd,-47.36,1524,-2.2058614722553274,0.49530689048818577,-45.945643138816,0
1017,49_64,Cu,-12.01,1017,-3.734390210225657,0.7016906037082891,-9.956376834356991,0
1570,40_56,Pd,-47.74,1570,-7.589452274800573,0.49530689048818577,-48.612172758885485,0
1339,47_63,Ni,-72.36466378066689,1339,-2.2609679214600007,0.6550500654648752,-74.00914924819696,0
1644,44_62,Pd,-43.61,1644,3.359410209714317,0.49530689048818577,-43.189125727297665,0
132,39_63,Ag,17.10538347484544,132,-9.374012129089843,0.414168055873688,14.429195306559901,0
1454,33_59,Pd,-47.74,1454,-5.396464017545527,0.49530689048818577,-47.525970564307386,0
1124,35_52,Ni,-70.35159989772364,1124,2.7193807774626078,0.6550500654648752,-70.7467715069298,0
823,38_57,Cu,-4.482950525358319,823,-1.4970293419256377,0.7016906037082891,-8.38644173596625,0
72,36_54,Ag,20.23,72,8.393875831404038,0.414168055873688,21.78808692013916,0
1382,51_78,Ni,-36.149169247597456,1382,41.77949470680057,0.6550500654648752,-45.16044132045148,0
1403,58_78,Ni,-40.83977034315467,1403,42.18183479863184,0.6550500654648752,-44.89688841695826,0
1739,51_78,Pd,-12.476586113218218,1739,41.77949470680057,0.49530689048818577,-24.15939314275252,0
702,63_76,Au,3.542298079933971,702,-0.6284373449796533,0.3655506754938381,1.0121564598596684,0
1843,35_57,Pt,-53.85198437748477,1843,6.968876005055543,0.5181737643732254,-48.51008636428487,0
1436,32_58,Pd,-43.43,1436,4.212387179808651,0.49530689048818577,-42.76664035658221,0
1210,40_53,Ni,-78.07544342940673,1210,-12.32059625626385,0.6550500654648752,-80.59870944746254,0
725,32_61,Cu,-5.42,725,1.807908814675799,0.7016906037082891,-6.067397685642028,0
1501,36_55,Pd,-54.84,1501,-2.535331154885863,0.49530689048818577,-46.108831742829864,0
844,39_61,Cu,-13.952135419938712,844,-4.585251662926033,0.7016906037082891,-10.55341832077443,0
103,38_51,Ag,20.65474605793133,103,3.3289710658291147,0.414168055873688,19.690365160195615,0
2062,48_55,Pt,-52.13279704190791,2062,-1.0039012998077843,0.5181737643732254,-52.641370392855315,0
1688,47_55,Pd,-50.33,1688,0.9628353322130799,0.49530689048818577,-44.37616577769491,0
1194,39_54,Ni,-77.49489256134257,1194,-2.215851896824669,0.6550500654648752,-73.97959599330608,0
1374,49_64,Ni,-77.2895702701062,1374,-3.734390210225657,0.6550500654648752,-74.97431461491031,0
520,41_60,Au,0.934136,520,-10.73712765852454,0.3655506754938381,-2.683082112614683,0
1824,34_55,Pt,-61.904243166558444,1824,-2.6302836290635887,0.5181737643732254,-53.48411904671589,0
1904,39_50,Pt,-54.074354043230414,1904,-2.7131690518967204,0.5181737643732254,-53.527068098277,0
1460,33_65,Pd,-48.63,1460,-6.428948873165895,0.49530689048818577,-48.03736742762085,0
510,41_50,Au,2.38828,510,-3.9951000274168154,0.3655506754938381,-0.21852935786513306,0
1623,43_58,Pd,-41.0,1623,8.554644299336681,0.49530689048818577,-40.61589048500859,0
23,33_56,Ag,17.75244559207931,23,-6.990287041010687,0.414168055873688,15.416458092026982,0
2054,47_64,Pt,-51.22009464725852,2054,-0.6917054539206962,0.5181737643732254,-52.47959869617032,0
1175,38_52,Ni,-73.39346836600453,1175,1.3689461767488431,0.6550500654648752,-71.63137378053338,0
739,33_58,Cu,-10.59,739,-4.385270205666807,0.7016906037082891,-10.413093211299742,0
1895,38_58,Pt,-52.32,1895,-1.6467637566088655,0.5181737643732254,-52.974484852070155,0
892,42_58,Cu,-0.84,892,0.09403431490296463,0.7016906037082891,-7.2700073180678695,0
