,Record,Field,Value,idx,Sigma,Rho,Predval,Split
129,70_79,Au,22.225401173345745,129,14.875577959733196,0.9168758235081825,23.664769248820534,2
390,69_70,Pd,-40.63,390,-9.370825288028545,0.9902671826887711,-45.15099662323928,2
165,85_89,Au,-3.1637662202119827,165,-15.421426957057037,0.9168758235081825,-4.1138220840929645,2
522,80_88,Pt,-47.88475960539654,522,6.059844993142793,0.9828304997552761,-38.99191508389543,2
290,68_79,Ni,-35.67965475190431,290,19.989717520603442,1.035087988723384,-33.64740510331323,2
85,88_88,Ag,15.97607428766787,85,-16.797847246836696,0.9517327576521684,14.862840402478758,2
464,67_87,Pt,-48.76783475186676,464,-2.8265604713450956,0.9828304997552761,-47.725745407586075,2
245,80_80,Cu,41.17267286218703,245,21.900744091347573,0.893085387131778,29.061015832723363,2
399,69_90,Pd,-18.05026696017012,399,12.57172694199824,0.9902671826887711,-23.422007245409446,2
21,68_87,Ag,20.29042059509084,21,-7.733027585435755,0.9517327576521684,23.49012621644347,2
188,67_80,Cu,28.437413678970188,188,15.680071421235203,0.893085387131778,23.505423972915988,2
76,86_86,Ag,17.612324591726065,76,-16.959096593081032,0.9517327576521684,14.709374117508027,2
360,88_90,Ni,-44.67722895834595,360,10.556199546066505,1.035087988723384,-43.411926250162566,2
220,70_79,Cu,17.11281139124185,220,14.875577959733196,0.893085387131778,22.786942618405483,2
497,70_87,Pt,-57.12846698844805,497,-17.21107407561919,0.9828304997552761,-61.863284102011356,2
370,67_80,Pd,-32.050424492452294,370,15.680071421235203,0.9902671826887711,-20.343915715129263,2
440,86_86,Pd,-55.93869465775788,440,-16.959096593081032,0.9902671826887711,-52.66541266997165,2
293,68_86,Ni,-67.36927048582584,293,-12.30037779764185,1.035087988723384,-67.07049492196211,2
192,67_88,Cu,8.908845268189907,192,-3.6341696240991066,0.893085387131778,6.256157531787119,2
465,67_88,Pt,-54.071543062105775,465,-3.6341696240991066,0.9828304997552761,-48.51948831479424,2
392,69_79,Pd,-20.15273352060467,392,15.105591497696174,0.9902671826887711,-20.912804330523514,2
470,68_70,Pt,-43.82004383346066,470,-5.776335458202512,0.9828304997552761,-50.624874232084764,2
257,85_90,Cu,17.885662972927094,257,10.44301273277748,0.893085387131778,18.828283386702882,2
447,87_89,Pd,-49.91670233570039,447,-12.91702901279596,0.9902671826887711,-48.66268579500513,2
466,67_89,Pt,-49.20024720625952,466,-6.684878747672869,0.9828304997552761,-51.51781828732422,2
17,68_79,Ag,52.67349041812122,17,19.989717520603442,0.9517327576521684,49.874770865902306,2
363,90_90,Ni,-15.292232543230057,363,40.634010912428465,1.035087988723384,-12.278744977753625,2
344,85_86,Ni,-72.27110017230734,344,-17.052580718073425,1.035087988723384,-71.98944308487702,2
296,68_89,Ni,-68.39633246138692,296,-4.796495361733422,1.035087988723384,-59.303316343760926,2
148,79_85,Au,17.553155765403062,148,9.730234544713069,0.9168758235081825,18.94712826794155,2
139,71_80,Au,26.42566027631983,139,26.290288418355807,0.9168758235081825,34.13064130067761,2
82,87_88,Ag,13.902162061538547,82,-16.32442066620667,0.9517327576521684,15.31341598760761,2
65,80_86,Ag,33.05708291195333,65,-2.8837581927837177,0.9517327576521684,28.10533474811045,2
197,68_70,Cu,0.7,197,-5.776335458202512,0.893085387131778,4.343020528536412,2
111,68_86,Au,-4.5741487755440176,111,-12.30037779764185,0.9168758235081825,-1.2522075658446443,2
49,71_85,Ag,29.21638480341062,49,1.836766273238331,0.9517327576521684,32.59801251572215,2
272,90_90,Cu,38.08822151320055,272,40.634010912428465,0.893085387131778,45.79142268387128,2
255,85_88,Cu,-1.3817105772905052,255,-15.581192029555027,0.893085387131778,-4.413553598261506,2
434,85_85,Pd,-52.958930714055896,434,-16.79554938760308,0.9902671826887711,-52.50345723956638,2
282,67_87,Ni,-52.43894980754703,282,-6.084847363785915,1.0314433394612679,-59.95937616021594,3
116,69_69,Au,4.437854068353772,116,-9.152231955909386,0.9202928491907136,2.0718664319441764,3
145,71_90,Au,27.621270739939064,145,25.211913617578258,0.9202928491907136,33.69694387177357,3
420,79_80,Pd,-11.102001639083028,420,31.971865305944487,1.0314520173457955,-2.056046535174872,3
446,87_88,Pd,-50.45516721205786,446,-18.311699242901007,1.0314520173457955,-53.92113062841908,3
136,70_90,Au,19.37172227585688,136,10.783420188707119,0.9202928491907136,20.41850454458826,3
286,68_68,Ni,-60.02,286,0.6193889060972705,1.0314433394612679,-53.044336313470275,3
285,67_90,Ni,-35.931501203682274,285,17.73777107105646,1.0314433394612679,-35.38769504707056,3
474,68_85,Pt,-57.91717715654522,474,-12.112609952700188,0.9959416719643849,-55.89922121048055,3
277,67_71,Ni,-34.74217730341479,277,14.46504775810644,1.0314433394612679,-38.76332371011247,3
163,85_87,Au,-5.188440342433751,163,-12.225286575208365,0.9202928491907136,-0.7562437593691644,3
301,69_79,Ni,-44.20811656862497,301,14.807077587819395,1.0314433394612679,-38.41053932035798,3
366,67_69,Pd,-43.66,366,-3.3914775359607185,1.0314520173457955,-38.53163784954899,3
108,68_79,Au,29.24104046449065,108,20.21556217485249,0.9202928491907136,29.098837366989343,3
